Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
198,GreenFlg6,141.050000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Green Flag,,,,
199,RedFlagD4,141.075000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
200,RedFlagO2,141.150000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag ORANGE 4,,,,
201,TBirds2,141.175000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Thunderbirds secondary,,,,
202,RedFlagD5,141.375000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
203,GreenFlg7,141.400000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Green Flag,,,,
204,RedFlagD6,141.475000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
205,RedFlagAA,141.500000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
206,RedFlagDZ,141.575000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DZ/LZ,,,,
207,WpnSchl,141.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Weapons School,,,,
208,16WPS4,141.625000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,16 WPS,,,,
209,422TESSup2,141.650000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES Support,,,,
210,64AGRS3,141.675000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,64 AGRS,,,,
211,R4806Ctrl,141.700000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,R-4806 Control,,,,
212,34WPS,141.775000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,34 WPS,,,,
213,RedFlagD7,141.825000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
214,422TESSup3,141.925000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES Support,,,,
215,422TES6,141.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES,,,,
216,USAFMARS,142.150000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USAF MARS input,,,,
217,USAFMARS2,142.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USAF MARS Simplex,,,,
218,USAFMARS3,142.275000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USAF MARS input,,,,
219,RedFlagD8,142.325000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
220,RedFlagC,142.525000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag CSAR Primary,,,,
221,RedFlag6,142.550000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag 66 RQS,,,,
222,SOFBull,142.750000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,SOF Bullseye Control,,,,
223,SOFBull2,143.000000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,SOF Bullseye Control,,,,
224,461FLTS,143.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,461st FLTS,,,,
225,66WPS3,143.375000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,66 WPS,,,,
226,USAFMARSo,143.450000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USAF MARS output,,,,
227,RedFlagR2,143.525000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Red Team,,,,
228,422TES7,143.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES,,,,
229,RedFlagC2,143.750000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag CAS ADMIN,,,,
230,USAFMARS4,143.775000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USAF MARS output,,,,
231,64AGRS4,143.825000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,64 AGRS,,,,
232,ExCtrl,148.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Exercise controller,,,,
233,CreechSOF,148.175000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Creech AFB SOF,,,,
234,ExCtrl2,148.200000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Exercise controller,,,,
235,66RQS,148.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,66 RQS,,,,
236,NellisRng2,148.500000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nellis Range Controller,,,,
237,WpnSchl2,148.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Weapons School,,,,
238,AirExNWS,148.750000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise Nellis WS,,,,
239,AirExNWS2,148.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise Nellis WS,,,,
240,66WPSSup2,148.850000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,66 WPS Support,,,,
241,AirExNWS3,148.875000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise Nellis WS,,,,
242,RedFlagD9,149.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag DGAR,,,,
243,422TES8,149.125000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES,,,,
244,DrmlndAsp3,149.325000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland Airspace,,,,
245,RedFlagS2,149.400000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag SAO/DGAR,,,,
246,64AGRS5,149.525000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,64 AGRS,,,,
247,RedFlagK,149.650000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag KC-135,,,,
248,R74AirAir,149.675000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Range 74 Air-Air,,,,
249,26WPSMQ,149.875000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,26 WPS MQ-9,,,,
250,NellisRng3,150.175000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nellis Range Controller,,,,
251,BkGtRad,150.200000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Back Gate radar,,,,
252,422TES9,150.500000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES,,,,
253,RedFlag6,150.675000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag 66 RQS,,,,
254,LnCntyRd,150.995000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Lincoln County Road Dept,,,,
255,HwyPatrol,151.040000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Highway Patrol,,,,
256,RuralCopF,151.055000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Rural Cops/Fire Dispatch,,,,
257,WldlfRpt,151.160000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Wildlife Repeater,,,,
258,NHPAlamo,151.310000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo Repeater,,,,
259,StPksRpt,151.340000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,State Parks Repeater,,,,
260,DOTRpt,151.355000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,DOT Repeater,,,,
261,WldlfRpt2,151.475000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Wildlife Repeater,,,,
262,FirePara,153.845000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Firefighters/Paramedics,,,,
263,AlamoFire,153.920000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Alamo Fire Protection,,,,
264,AnmlCtrl,153.995000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Animal Control,,,,
265,NHPAlamoI,154.010000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo input,,,,
266,NHPAlamoO,154.055000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo output,,,,
267,LnCntyShf,154.070000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Lincoln County Sheriff,,,,
268,NyeCntySh,154.235000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nye County Sheriff,,,,
269,NHPAlamoO2,154.680000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo output,,,,
270,NHPAlamoO3,154.740000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo output,,,,
271,LEMutAid,154.770000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Law Enforcement Mutual Aid,,,,
272,NHPTonopah,154.785000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Tonopah,,,,
273,RuralCopR,154.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Rural Cops Repeater,,,,
274,NyeCntySh2,154.830000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nye County Sheriff,,,,
275,LnCntyShf2,154.860000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Lincoln County Sheriff,,,,
276,NHPWarmSp,154.882500,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Warm Springs,,,,
277,NHPHighlnd,154.905000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Highland Peak,,,,
278,NHPTonopah2,154.987500,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Tonopah,,,,
279,FirePara2,154.995000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Firefighters/Paramedics,,,,
280,NyeCntySh3,155.010000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nye County Sheriff,,,,
281,NHPWarmSp2,155.032500,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Warm Springs,,,,
282,NHPHighlnd2,155.130000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Highland Peak,,,,
283,NHPAlamoI2,155.145000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo input,,,,
284,SAR2,155.160000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Search and Rescue,,,,
285,LnCntyShf3,155.205000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Lincoln County Sheriff,,,,
286,NHPAlamoI3,155.355000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo input,,,,
287,NyeCntySh4,155.430000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nye County Sheriffs,,,,
288,FedLawEnf,155.475000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Federal Law Enforcement,,,,
289,LnCntyShf4,155.535000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Lincoln County Sheriff,,,,
290,RuralCopD,155.625000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Rural Cops Dispatch,,,,
291,BkGtRad2,155.650000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Back Gate radar,,,,
292,LEMutAid2,155.655000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Law Enforcement Mutual Aid,,,,
293,ParkRngrs,155.685000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Park Rangers,,,,
294,NHPAlamoO4,155.700000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo output,,,,
295,AlamoFireI,155.745000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Alamo Fire input,,,,
296,NyeCntySh5,155.790000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nye County Sheriff,,,,
297,CopsNE,158.745000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Cops Northeast Patrol,,,,
298,CopsAdmin,158.790000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Cops Administration,,,,
299,NHPWarmI,158.820000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Warm Springs input,,,,
300,NHPAlamoI4,158.835000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo/Highland input,,,,
301,LVPDGlnd,158.850000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,LVPD Glendale Repeater,,,,
302,NHPWarmI2,158.925000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Warm Springs input,,,,
303,NHPHighI,158.940000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Highland Peak input,,,,
304,NHPAlamoI5,158.970000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo input,,,,
305,RoadDept,158.985000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Road Department,,,,
306,NHPAlamoI6,159.030000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo input,,,,
307,NHPAlamoO5,159.150000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo output,,,,
308,NHPAlamoWS,159.420000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NHP Alamo/Warm Springs,,,,
309,NOAAUtah,162.475000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,WFM,5.00,,8.0W,NOAA Weather Utah,,,,
310,NOAALasVeg,162.550000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,WFM,5.00,,8.0W,NOAA Weather Las Vegas,,,,
311,USGSSeis,163.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,USGS Seismic Sensor,,,,
312,BkGtRad3,165.900000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Back Gate radar,,,,
313,FireDisp,166.375000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Fire Dispatch,,,,
314,NTSOps,168.437500,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NTS Operations,,,,
315,FireWx,170.025000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Fire Weather,,,,
316,NTTRFire,170.525000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,NTTR Fire Fighters,,,,
317,Seismic,171.220000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Seismic Sensor,,,,
318,TonopahBS,171.725000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Tonopah Base Station,,,,
319,BkGtRad4,180.400000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Back Gate radar,,,,
320,NellisASN,216.725000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nellis Air Show Narration,,,,
321,NellisASC,216.975000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,8.0W,Nellis Air Show Cockpit,,,,
322,VX9AA,225.300000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,VX-9 air-air,,,,
323,RedFlagAM,225.325000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AMC,,,,
324,RedFlagAW,225.350000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AWACS,,,,
325,Rng65Ops,225.450000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Range 65 Operations,,,,
326,Rng74Ops,225.550000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Range 74 Operations,,,,
327,AWACSCkIn,225.575000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,AWACS Check-in,,,,
328,DrmlndAAR,225.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland AAR Boom,,,,
329,CreechSOF2,226.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Creech AFB SOF,,,,
330,AirEx,226.225000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise,,,,
331,RedFlagAA2,226.450000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
332,RedFlagAA3,226.875000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
333,RedFlagAW2,227.050000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AWACS,,,,
334,Rng74Ops2,228.000000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Range 74 Operations,,,,
335,RedFlagB24,228.200000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag BEIGE 24,,,,
336,RedFlag2,228.275000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Ops,,,,
337,NellisTkr,228.450000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Nellis Tanker Ops,,,,
338,AAR,228.500000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Aerial Refueling,,,,
339,414CTSTac,228.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,414th CTS Tactical,,,,
340,DrmlndAAR2,228.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland AAR Control,,,,
341,Nellis16,229.000000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Nellis 16 WPS Ops,,,,
342,RedFlagF,229.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag FAC east,,,,
343,RedFlagAA4,229.700000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
344,26WPSMQ2,230.025000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,26 WPS MQ-9,,,,
345,RedFlagJ,231.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag JICO,,,,
346,RedFlagAA5,231.750000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
347,RedFlagAW3,233.450000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AWACS Secondary,,,,
348,FltTestSp,233.525000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Flight Test Support,,,,
349,34WPS2,233.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,34 WPS,,,,
350,TTRBase,233.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,TTR Base Ops,,,,
351,Rng62Ops,234.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Range 62 Operations,,,,
352,CoyoteMOA,234.325000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Coyote MOA Control,,,,
353,414CTSTac2,234.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,414th CTS Tactical,,,,
354,NellisSqC,234.900000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Nellis Squadron Common,,,,
355,RedFlagAA6,234.975000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
356,WpnSchAAR,235.200000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Weapons School AAR,,,,
357,TBirds2,235.250000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Thunderbirds Air Show,,,,
358,NASAAG,235.400000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,NASA air-ground,,,,
359,CreechSOF3,235.750000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Creech AFB SOF,,,,
360,RedFlagAA7,235.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
361,RedFlag66,236.000000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag 66 RQS Ops,,,,
362,422TESOps,236.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,422 TES Ops,,,,
363,DrmlndMsn,236.500000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland Mission,,,,
364,VX9Ex,236.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,VX-9 Exercise,,,,
365,SlowMover,236.850000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Slow movers air-air,,,,
366,Darkstar,236.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Darkstar controller,,,,
367,RedFlagAW4,237.050000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AWACS,,,,
368,RedFlagAA8,237.125000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
369,RedFlag3,237.300000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Ops,,,,
370,RedFlagAW5,237.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag AWACS/Ops,,,,
371,AirExAA,237.625000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise Air-Air,,,,
372,AirExOps,238.325000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Air Exercise Ops,,,,
373,RedFlagF2,238.650000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag FAC east,,,,
374,RedFlagB,238.675000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Blue Air Ops,,,,
375,ExAA,238.700000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Exercise air-air,,,,
376,AlamoMOA,238.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Alamo MOA Control,,,,
377,DrmlndMsn2,238.950000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland Mission,,,,
378,RedFlagR3,239.375000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Red Team AWACS,,,,
379,RedFlag4,239.400000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Ops,,,,
380,RedFlagAA9,239.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag air-air,,,,
381,34WPS3,239.700000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,34 WPS,,,,
382,PMSVWx,239.800000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,PMSV Metro Weather,,,,
383,DrmlndMsn3,239.850000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland Mission,,,,
384,RedFlagR4,239.875000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Red Team,,,,
385,DrmlndAAR3,240.100000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Dreamland AAR Boom,,,,
386,RedFlagB2,240.175000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Red Flag Blue Team,,,,
387,AggrSec,240.300000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,8.0W,Aggressor secondary,,,,
